0.004999,230.000000,0.053989,0.000000,-0.000000,10000.000000,1.586866,0.012009
0.009999,230.000061,-0.000143,0.000136,0.000268,10000.000000,1.586858,0.011965
0.014999,230.000061,-0.000231,0.000136,0.000267,10000.000000,1.586892,0.011924
0.019999,230.000076,-0.000321,0.000136,0.000266,10000.000000,1.586997,0.011896
0.024999,230.000076,-0.000404,0.000135,0.000264,10000.000000,1.587151,0.011874
0.029999,230.000091,-0.000482,0.000135,0.000262,10000.000000,1.587335,0.011853
0.034999,230.000091,-0.000552,0.000135,0.000259,10000.000000,1.587541,0.011831
0.039999,230.000091,-0.000616,0.000135,0.000257,10000.000000,1.587756,0.011808
0.044999,230.000091,-0.000675,0.000134,0.000253,10000.000000,1.587969,0.011782
0.049999,230.000091,-0.000727,0.000134,0.000250,10000.000000,1.588173,0.011756
0.054999,230.000106,-0.000773,0.000134,0.000246,10000.000000,1.588356,0.011729
0.059999,230.000106,-0.000812,0.000134,0.000242,10000.000000,1.588512,0.011701
0.064999,230.000106,-0.000846,0.000135,0.000238,10000.000000,1.588641,0.011672
0.069999,230.000106,-0.000874,0.000135,0.000234,10000.000000,1.588755,0.011644
0.074999,230.000122,-0.000896,0.000135,0.000229,10000.000000,1.588848,0.011615
0.079999,230.000122,-0.000912,0.000136,0.000225,10000.000000,1.588920,0.011586
0.085000,230.000122,-0.000924,0.000137,0.000220,10000.000000,1.588972,0.011556
0.090000,230.000122,-0.000929,0.000137,0.000216,10000.000000,1.588999,0.011526
0.095000,230.000137,-0.000934,0.000139,0.000211,10000.000000,1.589003,0.011496
0.100000,230.000137,-0.000932,0.000140,0.000207,10000.000000,1.589001,0.011466
0.105000,230.000137,-0.000925,0.000141,0.000202,10000.000000,1.588987,0.011435
0.110000,230.000137,-0.000915,0.000143,0.000197,10000.000000,1.588963,0.011405
0.115000,230.000152,-0.000903,0.000145,0.000193,10000.000000,1.588932,0.011374
0.120000,230.000152,-0.000888,0.000148,0.000188,10000.000000,1.588889,0.011343
0.125000,230.000167,-0.000873,0.000150,0.000184,10000.000000,1.588835,0.011312
0.130000,230.000167,-0.000855,0.000153,0.000180,10000.000000,1.588786,0.011281
0.135000,230.000167,-0.000833,0.000156,0.000175,10000.000000,1.588737,0.011250
0.140000,230.000167,-0.000813,0.000159,0.000171,10000.000000,1.588690,0.011219
0.144999,230.000183,-0.000793,0.000163,0.000167,10000.000000,1.588637,0.011188
0.149999,230.000183,-0.000773,0.000167,0.000163,10000.000000,1.588580,0.011157
0.154999,230.000183,-0.000751,0.000171,0.000159,10000.000000,1.588535,0.011126
0.159999,230.000198,-0.000733,0.000176,0.000155,10000.000000,1.588495,0.011095
0.164999,230.000198,-0.000715,0.000181,0.000151,10000.000000,1.588460,0.011064
0.169999,230.000198,-0.000697,0.000186,0.000147,10000.000000,1.588424,0.011034
0.174999,230.000213,-0.000683,0.000191,0.000143,10000.000000,1.588402,0.011003
0.179999,230.000213,-0.000670,0.000197,0.000140,10000.000000,1.588387,0.010973
0.184999,230.000213,-0.000661,0.000203,0.000137,10000.000000,1.588378,0.010943
0.189999,230.000228,-0.000656,0.000210,0.000133,10000.000000,1.588369,0.010913
0.194999,230.000228,-0.000651,0.000216,0.000130,10000.000000,1.588375,0.010883
0.199999,230.000244,-0.000653,0.000223,0.000126,10000.000000,1.588396,0.010853
0.204999,230.000244,-0.000657,0.000231,0.000123,10000.000000,1.588424,0.010824
0.209999,230.000259,-0.000669,0.000238,0.000119,10000.000000,1.588460,0.010794
0.214999,230.000259,-0.000682,0.000247,0.000116,10000.000000,1.588496,0.010765
0.219999,230.000274,-0.000702,0.000255,0.000112,10000.000000,1.588546,0.010735
0.224999,230.000274,-0.000725,0.000264,0.000108,10000.000000,1.588604,0.010706
0.229999,230.000274,-0.000755,0.000273,0.000104,10000.000000,1.588670,0.010677
0.234999,230.000289,-0.000794,0.000282,0.000100,10000.000000,1.588742,0.010649
0.239999,230.000289,-0.000834,0.000292,0.000096,10000.000000,1.588815,0.010620
0.244999,230.000305,-0.000883,0.000302,0.000092,10000.000000,1.588902,0.010591
0.249999,230.000320,-0.000940,0.000312,0.000087,10000.000000,1.588996,0.010563
0.254999,230.000335,-0.001001,0.000323,0.000082,10000.000000,1.589097,0.010535
0.259999,230.000335,-0.001070,0.000334,0.000077,10000.000000,1.589206,0.010506
0.264999,230.000350,-0.001147,0.000345,0.000071,10000.000000,1.589314,0.010478
0.269999,230.000350,-0.001231,0.000356,0.000065,10000.000000,1.589436,0.010451
0.274999,230.000366,-0.001323,0.000368,0.000058,10000.000000,1.589565,0.010423
0.279999,230.000381,-0.001423,0.000380,0.000051,10000.000000,1.589701,0.010395
0.284999,230.000396,-0.001531,0.000393,0.000044,10000.000000,1.589844,0.010368
0.289999,230.000396,-0.001646,0.000406,0.000036,10000.000000,1.589986,0.010340
0.294999,230.000411,-0.001771,0.000419,0.000027,10000.000000,1.590143,0.010313
0.299999,230.000427,-0.001905,0.000432,0.000018,10000.000000,1.590306,0.010286
0.304999,230.000442,-0.002047,0.000446,0.000008,10000.000000,1.590475,0.010259
0.309999,230.000442,-0.002198,0.000459,-0.000001,10000.000000,1.590651,0.010232
0.314999,230.000442,-0.002358,0.000474,-0.000012,10000.000000,1.590826,0.010206
0.319999,230.000442,-0.002525,0.000488,-0.000024,10000.000000,1.591015,0.010179
0.324999,230.000442,-0.002704,0.000503,-0.000037,10000.000000,1.591211,0.010153
0.329999,230.000442,-0.002891,0.000518,-0.000050,10000.000000,1.591413,0.010126
0.334999,230.000442,-0.003089,0.000533,-0.000065,10000.000000,1.591621,0.010100
0.339999,230.000442,-0.003297,0.000549,-0.000080,10000.000000,1.591827,0.010074
0.344999,230.000442,-0.003513,0.000565,-0.000097,10000.000000,1.592048,0.010048
0.349999,230.000442,-0.003741,0.000581,-0.000114,10000.000000,1.592274,0.010022
0.354999,230.000457,-0.003982,0.000597,-0.000133,10000.000000,1.592507,0.009996
0.359999,230.000457,-0.004231,0.000614,-0.000152,10000.000000,1.592746,0.009971
0.364999,230.000457,-0.004490,0.000631,-0.000174,10000.000000,1.592983,0.009945
0.369999,230.000457,-0.004758,0.000648,-0.000197,10000.000000,1.593233,0.009920
0.374999,230.000457,-0.005040,0.000666,-0.000220,10000.000000,1.593490,0.009895
0.379999,230.000473,-0.005332,0.000683,-0.000246,10000.000000,1.593752,0.009870
0.384999,230.000473,-0.005635,0.000701,-0.000273,10000.000000,1.594020,0.009845
0.389999,230.000488,-0.005951,0.000719,-0.000301,10000.000000,1.594286,0.009820
0.394999,230.000488,-0.006276,0.000738,-0.000330,10000.000000,1.594565,0.009795
0.399999,230.000488,-0.006613,0.000756,-0.000362,10000.000000,1.594850,0.009771
0.404999,230.000503,-0.006961,0.000775,-0.000396,10000.000000,1.595140,0.009746
0.409999,230.000503,-0.007322,0.000794,-0.000431,10000.000000,1.595436,0.009722
0.414999,230.000518,-0.007696,0.000814,-0.000468,10000.000000,1.595745,0.009698
0.419999,230.000534,-0.008079,0.000833,-0.000506,10000.000000,1.596066,0.009673
0.424999,230.000534,-0.008476,0.000853,-0.000547,10000.000000,1.596400,0.009649
0.429999,230.000549,-0.008885,0.000873,-0.000590,10000.000000,1.596740,0.009625
0.434999,230.000549,-0.009306,0.000894,-0.000635,10000.000000,1.597084,0.009602
0.439999,230.000564,-0.009739,0.000914,-0.000681,10000.000000,1.597434,0.009578
0.444999,230.000579,-0.010186,0.000935,-0.000730,10000.000000,1.597782,0.009554
0.449999,230.000579,-0.010644,0.000956,-0.000782,10000.000000,1.598142,0.009531
0.454999,230.000610,-0.011117,0.000977,-0.000835,10000.000000,1.598514,0.009507
0.459999,230.000610,-0.011601,0.000998,-0.000891,10000.000000,1.598899,0.009484
0.464999,230.000610,-0.012096,0.001020,-0.000949,10000.000000,1.599289,0.009461
0.469999,230.000610,-0.012606,0.001042,-0.001010,10000.000000,1.599684,0.009438
0.474999,230.000610,-0.013127,0.001064,-0.001073,10000.000000,1.600083,0.009415
0.479999,230.000625,-0.013664,0.001086,-0.001139,10000.000000,1.600488,0.009392
0.484999,230.000610,-0.014213,0.001108,-0.001207,10000.000000,1.600897,0.009369
0.489999,230.000610,-0.014775,0.001131,-0.001278,10000.000000,1.601311,0.009347
