# Vertical Speed control: 0 m/s -> 2.5 m/s and Airspeed: 230 m/s
# Column headers are:
# - T: simulation time [s] 
# - Va: airspeed [m/s]
# - az: normal acceleration [m/s^2] 
# - q: pitch rate [rad/s] 
# - Vz: vertical speed [m/s] 
# - h: altitude [m] 
# - delta_th_c: commanded throttle [-] 
# - delta_e_c: commanded elevator deflection [rad] 
# T, Va, Az, q, Vz, h, delta_th_c, delta_e_c   
1.070000000000000,229.870391845703125,-2.212111473083496,0.019675793126225,-1.556013107299804,10000.714843750000000,191.215820312500000,0.001376136788167
1.070500000000000,229.869262695312500,-2.218477249145507,0.019658908247947,-1.567026138305664,10000.722656250000000,191.444900512695312,0.001344770775176
1.071000000000000,229.868133544921875,-2.224814414978027,0.019641742110252,-1.578071594238281,10000.730468750000000,191.673995971679687,0.001313403830863
1.071500000000000,229.866989135742187,-2.231119155883789,0.019624296575784,-1.589147567749023,10000.738281250000000,191.903091430664062,0.001282036886550
1.072000000000000,229.865829467773437,-2.237396240234375,0.019606573507189,-1.600254058837890,10000.746093750000000,192.132186889648437,0.001250670873560
1.072500000000000,229.864669799804687,-2.243646621704101,0.019588574767112,-1.611391067504882,10000.753906250000000,192.361282348632812,0.001219303929246
1.073000000000000,229.863510131835937,-2.249864578247070,0.019570302218198,-1.622559547424316,10000.761718750000000,192.590362548828125,0.001187936984933
1.073500000000000,229.862350463867187,-2.256056785583496,0.019551757723093,-1.633760452270507,10000.769531250000000,192.819458007812500,0.001156570971943
1.074000000000000,229.861190795898437,-2.262217521667480,0.019532945007085,-1.644990921020507,10000.777343750000000,193.048538208007812,0.001125204027630
1.074500000000000,229.860000610351562,-2.268347740173339,0.019513864070177,-1.656252861022949,10000.785156250000000,193.277633666992187,0.001093837083317
1.075000000000000,229.858825683593750,-2.274451255798339,0.019494516775012,-1.667543411254882,10000.792968750000000,193.506729125976562,0.001062470139004
1.075500000000000,229.857635498046875,-2.280518531799316,0.019474906846880,-1.678864479064941,10000.801757812500000,193.735824584960937,0.001031104126013
1.076000000000000,229.856445312500000,-2.286561012268066,0.019455034285783,-1.690215110778808,10000.810546875000000,193.964904785156250,0.000999737181700
1.076500000000000,229.855270385742187,-2.292567253112793,0.019434902817010,-1.701598167419433,10000.819335937500000,194.194000244140625,0.000968370237387
1.077000000000000,229.854064941406250,-2.298550605773925,0.019414514303207,-1.713007926940918,10000.828125000000000,194.423080444335937,0.000937004224397
1.077500000000000,229.852844238281250,-2.304498672485351,0.019393870607018,-1.724449157714843,10000.836914062500000,194.652175903320312,0.000905637280084
1.078000000000000,229.851638793945312,-2.310416221618652,0.019372971728444,-1.735918998718261,10000.845703125000000,194.881271362304687,0.000874270335771
1.078500000000000,229.850433349609375,-2.316306114196777,0.019351821392774,-1.747417449951171,10000.854492187500000,195.110366821289062,0.000842904322780
1.079000000000000,229.849197387695312,-2.322164535522460,0.019330421462655,-1.758946418762207,10000.863281250000000,195.339462280273437,0.000811537378467
1.079500000000000,229.847976684570312,-2.327991485595703,0.019308775663375,-1.770504951477050,10000.872070312500000,195.568542480468750,0.000780170434154
1.080000000000000,229.846740722656250,-2.333787918090820,0.019286883994936,-1.782090187072753,10000.880859375000000,195.797637939453125,0.000748803489841
1.080500000000000,229.845520019531250,-2.339559555053710,0.019264748319983,-1.793705940246582,10000.889648437500000,196.026718139648437,0.000717437476851
1.081000000000000,229.844268798828125,-2.345291137695312,0.019242370501160,-1.805350303649902,10000.898437500000000,196.255813598632812,0.000686070532537
1.081500000000000,229.843048095703125,-2.350999832153320,0.019219754263758,-1.817023277282714,10000.907226562500000,196.484909057617187,0.000654703588224
1.082000000000000,229.841781616210937,-2.356673240661621,0.019196899607777,-1.828722000122070,10000.916015625000000,196.714004516601562,0.000623337575234
1.082500000000000,229.840515136718750,-2.362311363220214,0.019173810258507,-1.840449333190918,10000.924804687500000,196.943099975585937,0.000591970630921
1.083000000000000,229.839263916015625,-2.367925643920898,0.019150486215949,-1.852206230163574,10000.933593750000000,197.172180175781250,0.000560603686608
1.083500000000000,229.837997436523437,-2.373510360717773,0.019126931205391,-1.863989830017089,10000.942382812500000,197.401260375976562,0.000529237673617
1.084000000000000,229.836730957031250,-2.379060745239257,0.019103147089481,-1.875802040100097,10000.952148437500000,197.630355834960937,0.000497870729304
1.084500000000000,229.835464477539062,-2.384574890136718,0.019079135730862,-1.887640953063964,10000.961914062500000,197.859451293945312,0.000466503784991
1.085000000000000,229.834182739257812,-2.390064239501953,0.019054898992180,-1.899506568908691,10000.971679687500000,198.088546752929687,0.000435137772001
1.085500000000000,229.832901000976562,-2.395519256591796,0.019030438736081,-1.911400794982910,10000.981445312500000,198.317642211914062,0.000403770827688
1.086000000000000,229.831604003906250,-2.400939941406250,0.019005756825208,-1.923319816589355,10000.991210937500000,198.546722412109375,0.000372403883375
1.086500000000000,229.830322265625000,-2.406337738037109,0.018980855122208,-1.935267448425293,10001.000976562500000,198.775817871093750,0.000341036939062
1.087000000000000,229.829025268554687,-2.411697387695312,0.018955735489726,-1.947239875793457,10001.010742187500000,199.004898071289062,0.000309670926071
1.087500000000000,229.827697753906250,-2.417023658752441,0.018930399790406,-1.959239006042480,10001.020507812500000,199.233993530273437,0.000278303981758
1.088000000000000,229.826400756835937,-2.422323226928710,0.018904851749539,-1.971265792846679,10001.030273437500000,199.463088989257812,0.000246937037445
1.088500000000000,229.825088500976562,-2.427591323852539,0.018879091367125,-1.983319282531738,10001.040039062500000,199.692184448242187,0.000215571009903
1.089000000000000,229.823760986328125,-2.432824134826660,0.018853120505809,-1.995396614074707,10001.049804687500000,199.921279907226562,0.000184204065590
1.089500000000000,229.822448730468750,-2.438029289245605,0.018826942890882,-2.007500648498535,10001.059570312500000,200.150360107421875,0.000152837121277
1.090000000000000,229.821121215820312,-2.443200111389160,0.018800560384988,-2.019629478454589,10001.069335937500000,200.379440307617187,0.000121471115562
1.090500000000000,229.819778442382812,-2.448339462280273,0.018773972988128,-2.031785011291503,10001.079101562500000,200.608535766601562,0.000090104171249
1.091000000000000,229.818435668945312,-2.453447341918945,0.018747184425592,-2.043965339660644,10001.088867187500000,200.837631225585937,0.000058737226936
1.091500000000000,229.817092895507812,-2.458525657653808,0.018720196560025,-2.056171417236328,10001.098632812500000,201.066726684570312,0.000027370282623
1.092000000000000,229.815750122070312,-2.463563919067382,0.018693009391427,-2.068403244018554,10001.109375000000000,201.295822143554687,-0.000003995731276
1.092500000000000,229.814407348632812,-2.468572616577148,0.018665626645088,-2.080657958984375,10001.120117187500000,201.524902343750000,-0.000035362674680
1.093000000000000,229.813049316406250,-2.473555564880371,0.018638050183653,-2.092938423156738,10001.130859375000000,201.753997802734375,-0.000066729618993
1.093500000000000,229.811691284179687,-2.478502273559570,0.018610281869769,-2.105243682861328,10001.141601562500000,201.983078002929687,-0.000098095631983
1.094000000000000,229.810317993164062,-2.483418464660644,0.018582323566079,-2.117573738098144,10001.152343750000000,202.212173461914062,-0.000129462583572
1.094500000000000,229.808944702148437,-2.488301277160644,0.018554177135229,-2.129925727844238,10001.163085937500000,202.441268920898437,-0.000160829527885
1.095000000000000,229.807586669921875,-2.493151664733886,0.018525844439864,-2.142304420471191,10001.173828125000000,202.670364379882812,-0.000192195540876
1.095500000000000,229.806198120117187,-2.497970581054687,0.018497327342629,-2.154706001281738,10001.184570312500000,202.899459838867187,-0.000223562485189
1.096000000000000,229.804809570312500,-2.502757072448730,0.018468629568815,-2.167131423950195,10001.195312500000000,203.128540039062500,-0.000254929414950
1.096500000000000,229.803421020507812,-2.507509231567382,0.018439751118421,-2.179578781127929,10001.206054687500000,203.357620239257812,-0.000286296359263
1.097000000000000,229.802017211914062,-2.512231826782226,0.018410693854093,-2.192050933837890,10001.216796875000000,203.586715698242187,-0.000317662372253
1.097500000000000,229.800613403320312,-2.516922950744628,0.018381461501121,-2.204546928405761,10001.227539062500000,203.815811157226562,-0.000349029316566
1.098000000000000,229.799209594726562,-2.521579742431640,0.018352054059505,-2.217065811157226,10001.238281250000000,204.044906616210937,-0.000380396260879
1.098500000000000,229.797821044921875,-2.526206016540527,0.018322473391890,-2.229607582092285,10001.249023437500000,204.274002075195312,-0.000411762273870
1.099000000000000,229.796386718750000,-2.530799865722656,0.018292723223567,-2.242171287536621,10001.259765625000000,204.503082275390625,-0.000443129218183
1.099500000000000,229.794967651367187,-2.535359382629394,0.018262803554534,-2.254757881164550,10001.270507812500000,204.732177734375000,-0.000474496162496
2.000000000000000,229.793533325195312,-2.539881706237793,0.018232718110084,-2.267367362976074,10001.282226562500000,204.961257934570312,-0.000505862175486
2.000500000000000,229.792114257812500,-2.544379234313964,0.018202466890215,-2.280000686645507,10001.293945312500000,205.190353393554687,-0.000537229119800
2.001000000000000,229.790679931640625,-2.548840522766113,0.018172053620219,-2.292653083801269,10001.305664062500000,205.419448852539062,-0.000568596064113
2.001500000000000,229.789260864257812,-2.553272247314453,0.018141478300094,-2.305329322814941,10001.317382812500000,205.648544311523437,-0.000599963008426
2.002000000000000,229.787811279296875,-2.557671546936035,0.018110744655132,-2.318026542663574,10001.329101562500000,205.877639770507812,-0.000631329021416
2.002500000000000,229.786361694335937,-2.562033653259277,0.018079854547977,-2.330746650695800,10001.340820312500000,206.106719970703125,-0.000662695965729
2.003000000000000,229.784896850585937,-2.566362380981445,0.018048807978630,-2.343485832214355,10001.352539062500000,206.335800170898437,-0.000694062910042
2.003500000000000,229.783447265625000,-2.570666313171386,0.018017608672380,-2.356247901916503,10001.364257812500000,206.564895629882812,-0.000725428923033
2.004000000000000,229.781982421875000,-2.574934005737304,0.017986258491873,-2.369030952453613,10001.375976562500000,206.793991088867187,-0.000756795867346
2.004500000000000,229.780517578125000,-2.579166412353515,0.017954759299755,-2.381834983825683,10001.387695312500000,207.023086547851562,-0.000788162811659
2.005000000000000,229.779052734375000,-2.583371162414550,0.017923111096024,-2.394659042358398,10001.399414062500000,207.252182006835937,-0.000819528824649
2.005500000000000,229.777587890625000,-2.587541580200195,0.017891317605972,-2.407505035400390,10001.411132812500000,207.481262207031250,-0.000850895768962
2.006000000000000,229.776107788085937,-2.591679573059082,0.017859380692243,-2.420371055603027,10001.422851562500000,207.710357666015625,-0.000882262713275
2.006500000000000,229.774612426757812,-2.595787048339843,0.017827302217483,-2.433256149291992,10001.434570312500000,207.939437866210937,-0.000913629657588
2.007000000000000,229.773117065429687,-2.599857330322265,0.017795082181692,-2.446162223815918,10001.446289062500000,208.168533325195312,-0.000944995670579
2.007500000000000,229.771636962890625,-2.603899002075195,0.017762724310159,-2.459088325500488,10001.458984375000000,208.397628784179687,-0.000976362614892
2.008000000000000,229.770141601562500,-2.607908248901367,0.017730230465531,-2.472035408020019,10001.471679687500000,208.626724243164062,-0.001007729559205
2.008500000000000,229.768630981445312,-2.611880302429199,0.017697602510452,-2.485000610351562,10001.484375000000000,208.855819702148437,-0.001039095572195
2.009000000000000,229.767135620117187,-2.615823745727539,0.017664840444922,-2.497985839843750,10001.497070312500000,209.084899902343750,-0.001070462516508
2.009500000000000,229.765625000000000,-2.619731903076171,0.017631947994232,-2.510989189147949,10001.509765625000000,209.313995361328125,-0.001101829460822
2.010000000000000,229.764099121093750,-2.623606681823730,0.017598927021026,-2.524013519287109,10001.522460937500000,209.543075561523437,-0.001133195473812
2.010500000000000,229.762573242187500,-2.627455711364746,0.017565779387950,-2.537056922912597,10001.535156250000000,209.772171020507812,-0.001164562418125
2.011000000000000,229.761047363281250,-2.631265640258789,0.017532505095005,-2.550117492675781,10001.547851562500000,210.001266479492187,-0.001195929362438
2.011500000000000,229.759536743164062,-2.635047912597656,0.017499107867479,-2.563197135925293,10001.560546875000000,210.230361938476562,-0.001227296306751
2.012000000000000,229.757995605468750,-2.638792037963867,0.017465589568018,-2.576297760009765,10001.573242187500000,210.459457397460937,-0.001258662319742
2.012500000000000,229.756454467773437,-2.642505645751953,0.017431952059268,-2.589415550231933,10001.585937500000000,210.688537597656250,-0.001290029264055
2.013000000000000,229.754928588867187,-2.646194458007812,0.017398195341229,-2.602551460266113,10001.598632812500000,210.917617797851562,-0.001321396208368
2.013500000000000,229.753372192382812,-2.649841308593750,0.017364323139190,-2.615704536437988,10001.611328125000000,211.146713256835937,-0.001352762221358
2.014000000000000,229.751815795898437,-2.653462409973144,0.017330335453152,-2.628875732421875,10001.624023437500000,211.375808715820312,-0.001384129165671
2.014500000000000,229.750259399414062,-2.657045364379882,0.017296236008405,-2.642064094543457,10001.636718750000000,211.604904174804687,-0.001415496109984
2.015000000000000,229.748687744140625,-2.660596847534179,0.017262026667594,-2.655271530151367,10001.650390625000000,211.833999633789062,-0.001446862122975
2.015500000000000,229.747131347656250,-2.664119720458984,0.017227707430720,-2.668496131896972,10001.664062500000000,212.063079833984375,-0.001478229067288
2.016000000000000,229.745559692382812,-2.667605400085449,0.017193282023072,-2.681737899780273,10001.677734375000000,212.292175292968750,-0.001509596011601
2.016500000000000,229.744003295898437,-2.671061515808105,0.017158750444650,-2.694995880126953,10001.691406250000000,212.521255493164062,-0.001540962955914
2.017000000000000,229.742431640625000,-2.674484252929687,0.017124114558100,-2.708271980285644,10001.705078125000000,212.750350952148437,-0.001572328968904
2.017500000000000,229.740829467773437,-2.677876472473144,0.017089378088712,-2.721564292907714,10001.718750000000000,212.979446411132812,-0.001603695913217
2.018000000000000,229.739242553710937,-2.681233406066894,0.017054541036486,-2.734871864318847,10001.732421875000000,213.208541870117187,-0.001635062857531
2.018500000000000,229.737640380859375,-2.684560775756836,0.017019605264067,-2.748197555541992,10001.746093750000000,213.437637329101562,-0.001666428870521
2.019000000000000,229.736053466796875,-2.687853813171386,0.016984574496746,-2.761539459228515,10001.759765625000000,213.666717529296875,-0.001697795814834
2.019500000000000,229.734466552734375,-2.691116333007812,0.016949448734521,-2.774895668029785,10001.773437500000000,213.895797729492187,-0.001729162759147
2.020000000000000,229.732849121093750,-2.694348335266113,0.016914229840040,-2.788269042968750,10001.787109375000000,214.124893188476562,-0.001760528772138
2.020500000000000,229.731246948242187,-2.697546958923339,0.016878919675946,-2.801657676696777,10001.800781250000000,214.353988647460937,-0.001791895716451
2.021000000000000,229.729644775390625,-2.700716018676757,0.016843520104885,-2.815065383911132,10001.814453125000000,214.583084106445312,-0.001823262660764
2.021500000000000,229.728027343750000,-2.703847885131836,0.016808032989501,-2.828485488891601,10001.828125000000000,214.812179565429687,-0.001854628673754
2.022000000000000,229.726394653320312,-2.706953048706054,0.016772460192441,-2.841920852661132,10001.841796875000000,215.041259765625000,-0.001885995618067
2.022500000000000,229.724761962890625,-2.710021972656250,0.016736801713705,-2.855370521545410,10001.856445312500000,215.270355224609375,-0.001917362562380
2.023000000000000,229.723129272460937,-2.713057518005371,0.016701061278581,-2.868837356567382,10001.871093750000000,215.499435424804687,-0.001948729506693
2.023500000000000,229.721496582031250,-2.716063499450683,0.016665240749716,-2.882317543029785,10001.885742187500000,215.728530883789062,-0.001980095636099
2.024000000000000,229.719863891601562,-2.719038009643554,0.016629340127110,-2.895813941955566,10001.900390625000000,215.957626342773437,-0.002011462580412
2.024500000000000,229.718231201171875,-2.721981048583984,0.016593363136053,-2.909324645996093,10001.915039062500000,216.186721801757812,-0.002042829524725
2.025000000000000,229.716583251953125,-2.724892616271972,0.016557309776544,-2.922849655151367,10001.929687500000000,216.415817260742187,-0.002074195537716
2.025500000000000,229.714935302734375,-2.727770805358886,0.016521181911230,-2.936388015747070,10001.944335937500000,216.644912719726562,-0.002105562482029
2.026000000000000,229.713287353515625,-2.730619430541992,0.016484981402754,-2.949939727783203,10001.958984375000000,216.874008178710937,-0.002136929426342
2.026500000000000,229.711639404296875,-2.733436584472656,0.016448711976408,-2.963506698608398,10001.973632812500000,217.103118896484375,-0.002168295439332
