scons: Reading SConscript files ...
scons: done reading SConscript files.
scons: Building targets ...
misc/run_cmd ...
Timer interval: 400000
POK kernel initialized
T=0.314999,230.000442,-0.002358,0.000474,-0.000012,10000.000000,1.590826,0.010206
T=0.319999,230.000442,-0.002525,0.000488,-0.000024,10000.000000,1.591015,0.010179
T=0.324999,230.000442,-0.002704,0.000503,-0.000037,10000.000000,1.591211,0.010153
T=0.329999,230.000442,-0.002891,0.000518,-0.000050,10000.000000,1.591413,0.010126
T=0.334999,230.000442,-0.003089,0.000533,-0.000065,10000.000000,1.591621,0.010100
T=0.339999,230.000442,-0.003297,0.000549,-0.000080,10000.000000,1.591827,0.010074
T=0.344999,230.000442,-0.003513,0.000565,-0.000097,10000.000000,1.592048,0.010048
T=0.349999,230.000442,-0.003741,0.000581,-0.000114,10000.000000,1.592274,0.010022
T=0.354999,230.000457,-0.003982,0.000597,-0.000133,10000.000000,1.592507,0.009996
T=0.359999,230.000457,-0.004231,0.000614,-0.000152,10000.000000,1.592746,0.009971
T=0.364999,230.000457,-0.004490,0.000631,-0.000174,10000.000000,1.592983,0.009945
T=0.369999,230.000457,-0.004758,0.000648,-0.000197,10000.000000,1.593233,0.009920
T=0.374999,230.000457,-0.005040,0.000666,-0.000220,10000.000000,1.593490,0.009895
T=0.379999,230.000473,-0.005332,0.000683,-0.000246,10000.000000,1.593752,0.009870
T=0.384999,230.000473,-0.005635,0.000701,-0.000273,10000.000000,1.594020,0.009845
T=0.389999,230.000488,-0.005951,0.000719,-0.000301,10000.000000,1.594286,0.009820
T=0.394999,230.000488,-0.006276,0.000738,-0.000330,10000.000000,1.594565,0.009795
T=0.399999,230.000488,-0.006613,0.000756,-0.000362,10000.000000,1.594850,0.009771
T=0.404999,230.000503,-0.006961,0.000775,-0.000396,10000.000000,1.595140,0.009746
T=0.409999,230.000503,-0.007322,0.000794,-0.000431,10000.000000,1.595436,0.009722
T=0.414999,230.000518,-0.007696,0.000814,-0.000468,10000.000000,1.595745,0.009698
T=0.419999,230.000534,-0.008079,0.000833,-0.000506,10000.000000,1.596066,0.009673
T=0.424999,230.000534,-0.008476,0.000853,-0.000547,10000.000000,1.596400,0.009649
T=0.429999,230.000549,-0.008885,0.000873,-0.000590,10000.000000,1.596740,0.009625
T=0.434999,230.000549,-0.009306,0.000894,-0.000635,10000.000000,1.597084,0.009602
T=0.439999,230.000564,-0.009739,0.000914,-0.000681,10000.000000,1.597434,0.009578
T=0.444999,230.000579,-0.010186,0.000935,-0.000730,10000.000000,1.597782,0.009554
T=0.449999,230.000579,-0.010644,0.000956,-0.000782,10000.000000,1.598142,0.009531
T=0.454999,230.000610,-0.011117,0.000977,-0.000835,10000.000000,1.598514,0.009507
T=0.459999,230.000610,-0.011601,0.000998,-0.000891,10000.000000,1.598899,0.009484
T=0.464999,230.000610,-0.012096,0.001020,-0.000949,10000.000000,1.599289,0.009461
T=0.469999,230.000610,-0.012606,0.001042,-0.001010,10000.000000,1.599684,0.009438
T=0.474999,230.000610,-0.013127,0.001064,-0.001073,10000.000000,1.600083,0.009415
T=0.479999,230.000625,-0.013664,0.001086,-0.001139,10000.000000,1.600488,0.009392
T=0.484999,230.000610,-0.014213,0.001108,-0.001207,10000.000000,1.600897,0.009369
T=0.489999,230.000610,-0.014775,0.001131,-0.001278,10000.000000,1.601311,0.009347
T=0.494999,230.000625,-0.015351,0.001154,-0.001352,10000.000000,1.601722,0.009324
T=0.499999,230.000625,-0.015940,0.001177,-0.001429,10000.000000,1.602145,0.009302
T=0.504999,230.000625,-0.016542,0.001200,-0.001508,10000.000000,1.602580,0.009280
T=0.509999,230.000625,-0.017159,0.001223,-0.001591,10000.000000,1.603027,0.009257
T=0.514999,230.000625,-0.017789,0.001247,-0.001678,10000.000000,1.603485,0.009235
T=0.519999,230.000640,-0.018434,0.001270,-0.001767,10000.000000,1.603956,0.009213
T=0.524999,230.000640,-0.019092,0.001294,-0.001859,10000.000000,1.604439,0.009191
T=0.529999,230.000656,-0.019765,0.001318,-0.001955,10000.000000,1.604933,0.009169
T=0.534999,230.000656,-0.020451,0.001343,-0.002054,10000.000000,1.605439,0.009148
T=0.539999,230.000656,-0.021151,0.001367,-0.002157,10000.000000,1.605957,0.009126
T=0.544999,230.000686,-0.021868,0.001392,-0.002263,10000.000000,1.606486,0.009105
T=0.549999,230.000686,-0.022595,0.001416,-0.002373,10000.000000,1.607012,0.009083
T=0.554999,230.000701,-0.023340,0.001441,-0.002486,10000.000000,1.607535,0.009062
T=0.559999,230.000701,-0.024097,0.001467,-0.002603,10000.000000,1.608055,0.009041
T=0.564999,230.000701,-0.024869,0.001492,-0.002724,10000.000000,1.608579,0.009019
T=0.569999,230.000701,-0.025654,0.001517,-0.002848,10000.000000,1.609107,0.008998
T=0.574999,230.000701,-0.026455,0.001543,-0.002976,10000.000000,1.609638,0.008977
T=0.579999,230.000686,-0.027270,0.001569,-0.003109,10000.000000,1.610174,0.008957
T=0.584999,230.000686,-0.028098,0.001594,-0.003245,10000.000000,1.610714,0.008936
T=0.589999,230.000701,-0.028946,0.001621,-0.003385,10000.000000,1.611257,0.008915
T=0.594999,230.000686,-0.029803,0.001647,-0.003530,10000.000000,1.611804,0.008895
T=0.599999,230.000701,-0.030680,0.001673,-0.003679,10000.000000,1.612355,0.008874
T=0.604999,230.000701,-0.031569,0.001700,-0.003833,10000.000000,1.612909,0.008854
T=0.609999,230.000701,-0.032472,0.001726,-0.003990,10000.000000,1.613467,0.008833
T=0.614999,230.000701,-0.033392,0.001753,-0.004153,10000.000000,1.614029,0.008813
T=0.619999,230.000701,-0.034326,0.001780,-0.004320,10000.000000,1.614594,0.008793
T=0.624999,230.000717,-0.035276,0.001807,-0.004492,10000.000000,1.615171,0.008773
T=0.629999,230.000717,-0.036240,0.001834,-0.004669,10000.000000,1.615758,0.008753
T=0.634999,230.000717,-0.037221,0.001862,-0.004850,10000.000000,1.616356,0.008733
T=0.639999,230.000732,-0.038218,0.001889,-0.005036,10000.000000,1.616950,0.008713
T=0.644999,230.000717,-0.039225,0.001917,-0.005228,10000.000000,1.617540,0.008693
T=0.649999,230.000701,-0.040251,0.001944,-0.005424,10000.000000,1.618126,0.008674
T=0.654999,230.000701,-0.041291,0.001972,-0.005625,10000.000000,1.618707,0.008654
T=0.659999,230.000701,-0.042345,0.002000,-0.005831,10000.000000,1.619292,0.008635
T=0.664999,230.000701,-0.043418,0.002028,-0.006043,10000.000000,1.619880,0.008615
T=0.669999,230.000701,-0.044506,0.002056,-0.006260,10000.000000,1.620471,0.008596
T=0.674999,230.000701,-0.045607,0.002085,-0.006483,10000.000000,1.621065,0.008577
T=0.679999,230.000686,-0.046723,0.002113,-0.006710,10000.000000,1.621662,0.008558
T=0.684999,230.000686,-0.047858,0.002142,-0.006944,10000.000000,1.622263,0.008539
T=0.689999,230.000686,-0.049007,0.002170,-0.007184,10000.000000,1.622866,0.008520
T=0.694999,230.000686,-0.050170,0.002199,-0.007428,10000.000000,1.623472,0.008501
T=0.699999,230.000686,-0.051350,0.002228,-0.007679,10000.000000,1.624081,0.008482
T=0.704999,230.000686,-0.052547,0.002257,-0.007936,10000.000000,1.624692,0.008463
T=0.709999,230.000686,-0.053758,0.002286,-0.008199,10000.000000,1.625307,0.008445
T=0.714999,230.000671,-0.054984,0.002315,-0.008468,10000.000000,1.625924,0.008426
T=0.719999,230.000656,-0.056225,0.002344,-0.008742,10000.000000,1.626544,0.008408
T=0.724999,230.000640,-0.057482,0.002374,-0.009023,10000.000000,1.627167,0.008389
T=0.729999,230.000640,-0.058758,0.002403,-0.009310,10000.000000,1.627792,0.008371
T=0.734999,230.000625,-0.060045,0.002433,-0.009604,10000.000000,1.628420,0.008353
T=0.739999,230.000625,-0.061349,0.002462,-0.009904,10000.000000,1.629050,0.008334
T=0.744999,230.000610,-0.062672,0.002492,-0.010210,10000.000000,1.629683,0.008316
T=0.749999,230.000610,-0.064007,0.002522,-0.010524,10000.000000,1.630318,0.008298
T=0.754999,230.000595,-0.065359,0.002552,-0.010844,10000.000000,1.630956,0.008280
T=0.759999,230.000595,-0.066727,0.002582,-0.011170,10000.000000,1.631597,0.008262
T=0.764999,230.000579,-0.068111,0.002612,-0.011504,10000.000000,1.632239,0.008245
T=0.769999,230.000579,-0.069510,0.002642,-0.011844,10000.000000,1.632892,0.008227
T=0.774999,230.000564,-0.070925,0.002672,-0.012192,10000.000000,1.633554,0.008209
T=0.779999,230.000549,-0.072356,0.002703,-0.012546,10000.000000,1.634225,0.008192
T=0.784999,230.000534,-0.073802,0.002733,-0.012908,10000.000000,1.634892,0.008174
T=0.789999,230.000518,-0.075265,0.002763,-0.013277,10000.000000,1.635554,0.008157
T=0.794999,230.000503,-0.076743,0.002794,-0.013652,10000.000000,1.636210,0.008139
T=0.799999,230.000488,-0.078236,0.002825,-0.014036,10000.000000,1.636861,0.008122
T=0.804999,230.000473,-0.079746,0.002855,-0.014427,10000.000000,1.637506,0.008105
T=0.809999,230.000457,-0.081272,0.002886,-0.014826,10000.000000,1.638146,0.008087
T=0.814999,230.000442,-0.082811,0.002917,-0.015232,10000.000000,1.638781,0.008070
T=0.819999,230.000442,-0.084370,0.002948,-0.015645,10000.000000,1.639410,0.008053
T=0.824999,230.000427,-0.085943,0.002979,-0.016067,10000.000000,1.640049,0.008036
T=0.829999,230.000411,-0.087530,0.003009,-0.016497,10000.000000,1.640696,0.008019
T=0.834999,230.000396,-0.089136,0.003041,-0.016934,10000.000000,1.641353,0.008002
T=0.839999,230.000366,-0.090754,0.003072,-0.017379,10000.000000,1.642020,0.007986
T=0.844999,230.000335,-0.092389,0.003103,-0.017832,10000.000000,1.642695,0.007969
T=0.849999,230.000320,-0.094041,0.003134,-0.018293,10000.000000,1.643380,0.007952
T=0.854999,230.000305,-0.095708,0.003165,-0.018763,10000.000000,1.644074,0.007936
T=0.859999,230.000289,-0.097392,0.003196,-0.019242,10000.000000,1.644777,0.007919
T=0.864999,230.000259,-0.099088,0.003228,-0.019728,10000.000000,1.645474,0.007903
T=0.869999,230.000244,-0.100803,0.003259,-0.020224,10000.000000,1.646166,0.007886
T=0.874999,230.000228,-0.102534,0.003291,-0.020727,10000.000000,1.646852,0.007870
T=0.879999,230.000198,-0.104278,0.003322,-0.021240,10000.000000,1.647531,0.007854
T=0.884999,230.000198,-0.106039,0.003353,-0.021761,10000.000000,1.648206,0.007838
T=0.889999,230.000167,-0.107815,0.003385,-0.022291,10000.000000,1.648874,0.007821
T=0.894999,230.000137,-0.109606,0.003417,-0.022829,10000.000000,1.649536,0.007805
T=0.899999,230.000106,-0.111414,0.003448,-0.023377,10000.000000,1.650192,0.007789
T=0.904999,230.000076,-0.113235,0.003480,-0.023933,10000.000000,1.650857,0.007773
T=0.909999,230.000045,-0.115074,0.003512,-0.024499,10000.000000,1.651531,0.007758
T=0.914999,230.000030,-0.116928,0.003543,-0.025073,10000.000000,1.652213,0.007742
T=0.919999,229.999984,-0.118795,0.003575,-0.025658,10000.000000,1.652904,0.007726
T=0.924999,229.999969,-0.120680,0.003607,-0.026251,10000.000000,1.653604,0.007710
T=0.929999,229.999938,-0.122579,0.003638,-0.026854,10000.000000,1.654313,0.007695
T=0.934999,229.999923,-0.124496,0.003670,-0.027466,10000.000000,1.655030,0.007679
T=0.939999,229.999893,-0.126428,0.003702,-0.028088,10000.000000,1.655756,0.007664
T=0.944999,229.999847,-0.128372,0.003734,-0.028719,10000.000000,1.656476,0.007648
T=0.949999,229.999816,-0.130333,0.003766,-0.029361,10000.000000,1.657190,0.007633
T=0.954999,229.999771,-0.132308,0.003798,-0.030012,10000.000000,1.657897,0.007617
T=0.959999,229.999740,-0.134299,0.003830,-0.030673,10000.000000,1.658598,0.007602
T=0.964999,229.999710,-0.136306,0.003862,-0.031344,10000.000000,1.659293,0.007587
T=0.969999,229.999679,-0.138327,0.003893,-0.032025,10000.000000,1.659981,0.007572
T=0.974999,229.999649,-0.140365,0.003925,-0.032716,10000.000000,1.660663,0.007557
T=0.979999,229.999618,-0.142415,0.003957,-0.033417,10000.000000,1.661338,0.007541
T=0.984999,229.999572,-0.144482,0.003989,-0.034128,10000.000000,1.662022,0.007526
T=0.989999,229.999542,-0.146566,0.004021,-0.034850,10000.000000,1.662714,0.007512
T=0.994999,229.999496,-0.148662,0.004053,-0.035581,10000.000000,1.663414,0.007497
T=0.999999,229.999450,-0.150772,0.004085,-0.036324,10000.000000,1.664123,0.007482
T=1.004999,229.999404,-0.152898,0.004117,-0.037077,10000.000000,1.664840,0.007467
T=1.009999,229.999359,-0.155038,0.004149,-0.037841,10000.000000,1.665565,0.007452
T=1.014999,229.999313,-0.157195,0.004181,-0.038615,10000.000000,1.666299,0.007438
T=1.019999,229.999282,-0.159365,0.004213,-0.039400,10000.000000,1.667040,0.007423
T=1.024999,229.999237,-0.161549,0.004245,-0.040196,10000.000000,1.667775,0.007409
T=1.029999,229.999206,-0.163752,0.004277,-0.041003,10000.000000,1.668504,0.007394
T=1.034999,229.999145,-0.165963,0.004309,-0.041820,10000.000000,1.669226,0.007380
T=1.039999,229.999084,-0.168192,0.004341,-0.042649,10000.000000,1.669941,0.007365
T=1.044999,229.999053,-0.170437,0.004373,-0.043489,10000.000000,1.670649,0.007351
T=1.049999,229.998992,-0.172695,0.004405,-0.044340,10000.000000,1.671350,0.007337
T=1.054999,229.998931,-0.174965,0.004437,-0.045203,10000.000000,1.672045,0.007322
T=1.059999,229.998886,-0.177252,0.004469,-0.046076,10000.000000,1.672732,0.007308
T=1.064999,229.998840,-0.179553,0.004501,-0.046962,10000.000000,1.673428,0.007294
T=1.069999,229.998809,-0.181872,0.004533,-0.047859,10000.000000,1.674131,0.007280
T=1.074999,229.998748,-0.184201,0.004565,-0.048767,10000.000000,1.674843,0.007266
T=1.079999,229.998687,-0.186542,0.004597,-0.049686,10000.000000,1.675562,0.007252
T=1.084999,229.998626,-0.188901,0.004628,-0.050618,10000.000000,1.676289,0.007238
T=1.089999,229.998565,-0.191270,0.004660,-0.051561,10000.000000,1.677025,0.007224
T=1.094999,229.998519,-0.193658,0.004692,-0.052516,10000.000000,1.677767,0.007210
T=1.099999,229.998443,-0.196055,0.004724,-0.053483,10000.000000,1.678518,0.007197
T=1.104999,229.998397,-0.198471,0.004756,-0.054462,10000.000000,1.679262,0.007183
T=1.109999,229.998336,-0.200899,0.004787,-0.055453,10000.000000,1.679999,0.007169
T=1.114999,229.998291,-0.203339,0.004819,-0.056456,10000.000000,1.680729,0.007156
T=1.119999,229.998229,-0.205794,0.004851,-0.057472,10000.000000,1.681451,0.007142
T=1.124999,229.998153,-0.208261,0.004882,-0.058499,10000.000000,1.682167,0.007129
T=1.129999,229.998077,-0.210743,0.004914,-0.059539,10000.000000,1.682875,0.007115
T=1.134999,229.998016,-0.213239,0.004946,-0.060591,10000.000000,1.683576,0.007102
T=1.139999,229.997955,-0.215748,0.004977,-0.061655,10000.000000,1.684270,0.007088
T=1.144999,229.997879,-0.218269,0.005009,-0.062732,10000.000000,1.684971,0.007075
T=1.149999,229.997817,-0.220807,0.005040,-0.063822,10000.000000,1.685680,0.007062
T=1.154999,229.997756,-0.223355,0.005072,-0.064925,10000.000000,1.686397,0.007049
T=1.159999,229.997680,-0.225917,0.005103,-0.066040,10000.000000,1.687121,0.007035
T=1.164999,229.997604,-0.228495,0.005134,-0.067168,10000.000000,1.687853,0.007022
T=1.169999,229.997528,-0.231080,0.005166,-0.068309,10000.000000,1.688592,0.007009
T=1.174999,229.997451,-0.233683,0.005197,-0.069462,10000.000000,1.689338,0.006996
T=1.179999,229.997375,-0.236297,0.005228,-0.070629,10000.000000,1.690093,0.006983
T=1.184999,229.997299,-0.238926,0.005260,-0.071808,10000.000000,1.690840,0.006970
T=1.189999,229.997222,-0.241565,0.005291,-0.073001,10000.000000,1.691579,0.006957
T=1.194999,229.997146,-0.244218,0.005322,-0.074208,10000.000000,1.692311,0.006945
T=1.199999,229.997085,-0.246886,0.005353,-0.075427,10000.000000,1.693036,0.006932
T=1.204999,229.996978,-0.249562,0.005384,-0.076659,10000.000000,1.693753,0.006919
T=1.209999,229.996902,-0.252254,0.005415,-0.077905,10000.000000,1.694463,0.006906
T=1.214999,229.996810,-0.254957,0.005446,-0.079164,10000.000000,1.695165,0.006894
T=1.219999,229.996734,-0.257674,0.005477,-0.080437,10000.000000,1.695860,0.006881
T=1.224999,229.996643,-0.260402,0.005508,-0.081723,10000.000000,1.696562,0.006869
T=1.229999,229.996566,-0.263143,0.005539,-0.083023,10000.000000,1.697271,0.006856
T=1.234999,229.996475,-0.265898,0.005569,-0.084337,10000.000000,1.697987,0.006844
T=1.239999,229.996398,-0.268663,0.005600,-0.085665,10000.000000,1.698711,0.006831
T=1.244999,229.996292,-0.271439,0.005631,-0.087006,10000.000000,1.699441,0.006819
T=1.249999,229.996200,-0.274229,0.005661,-0.088361,10000.000000,1.700179,0.006807
T=1.254999,229.996109,-0.277032,0.005692,-0.089730,10000.000000,1.700925,0.006794
T=1.259999,229.996002,-0.279843,0.005722,-0.091113,10000.000000,1.701677,0.006782
T=1.264999,229.995910,-0.282668,0.005753,-0.092510,10000.000000,1.702422,0.006770
T=1.269999,229.995819,-0.285506,0.005783,-0.093922,10000.000000,1.703159,0.006758
T=1.274999,229.995727,-0.288354,0.005813,-0.095347,10000.000000,1.703889,0.006746
T=1.279999,229.995635,-0.291216,0.005844,-0.096786,10000.000000,1.704611,0.006734
T=1.284999,229.995529,-0.294087,0.005874,-0.098240,10000.000000,1.705325,0.006722
T=1.289999,229.995422,-0.296968,0.005904,-0.099708,10000.000976,1.706031,0.006710
T=1.294999,229.995315,-0.299862,0.005934,-0.101190,10000.001953,1.706730,0.006698
T=1.299998,229.995208,-0.302766,0.005964,-0.102687,10000.002929,1.707420,0.006686
T=1.304998,229.995101,-0.305683,0.005994,-0.104199,10000.003906,1.708118,0.006674
T=1.309998,229.994995,-0.308609,0.006024,-0.105724,10000.004882,1.708822,0.006662
T=1.314998,229.994903,-0.311549,0.006053,-0.107265,10000.005859,1.709534,0.006651
T=1.319998,229.994781,-0.314498,0.006083,-0.108819,10000.006835,1.710253,0.006639
T=1.324998,229.994674,-0.317458,0.006113,-0.110389,10000.007812,1.710978,0.006627
T=1.329998,229.994552,-0.320428,0.006142,-0.111974,10000.008789,1.711711,0.006616
T=1.334998,229.994430,-0.323409,0.006172,-0.113573,10000.009765,1.712450,0.006604
T=1.339998,229.994323,-0.326403,0.006201,-0.115187,10000.010742,1.713196,0.006593
T=1.344998,229.994201,-0.329406,0.006230,-0.116816,10000.011718,1.713935,0.006581
T=1.349998,229.994094,-0.332422,0.006260,-0.118461,10000.012695,1.714666,0.006570
T=1.354998,229.993972,-0.335444,0.006289,-0.120120,10000.013671,1.715388,0.006558
T=1.359998,229.993850,-0.338480,0.006318,-0.121794,10000.014648,1.716103,0.006547
T=1.364998,229.993728,-0.341522,0.006347,-0.123484,10000.015625,1.716810,0.006536
T=1.369998,229.993606,-0.344580,0.006376,-0.125189,10000.016601,1.717508,0.006524
T=1.374998,229.993484,-0.347645,0.006405,-0.126908,10000.017578,1.718199,0.006513
T=1.379998,229.993347,-0.350719,0.006433,-0.128644,10000.018554,1.718881,0.006502
T=1.384998,229.993225,-0.353805,0.006462,-0.130394,10000.019531,1.719571,0.006491
T=1.389998,229.993103,-0.356901,0.006491,-0.132160,10000.020507,1.720267,0.006480
T=1.394998,229.992965,-0.360006,0.006519,-0.133941,10000.021484,1.720970,0.006469
T=1.399998,229.992828,-0.363122,0.006548,-0.135738,10000.022460,1.721679,0.006458
T=1.404998,229.992691,-0.366244,0.006576,-0.137550,10000.023437,1.722395,0.006447
T=1.409998,229.992553,-0.369379,0.006604,-0.139378,10000.024414,1.723118,0.006436
T=1.414998,229.992431,-0.372524,0.006633,-0.141222,10000.025390,1.723848,0.006425
T=1.419998,229.992294,-0.375679,0.006661,-0.143081,10000.026367,1.724584,0.006414
T=1.424998,229.992156,-0.378840,0.006689,-0.144956,10000.027343,1.725313,0.006403
T=1.429998,229.992019,-0.382011,0.006717,-0.146847,10000.028320,1.726033,0.006393
T=1.434998,229.991867,-0.385193,0.006745,-0.148753,10000.029296,1.726745,0.006382
T=1.439998,229.991729,-0.388383,0.006772,-0.150675,10000.030273,1.727449,0.006371
T=1.444998,229.991577,-0.391582,0.006800,-0.152614,10000.031250,1.728145,0.006361
T=1.449998,229.991424,-0.394789,0.006828,-0.154568,10000.032226,1.728832,0.006350
T=1.454998,229.991287,-0.398005,0.006855,-0.156538,10000.033203,1.729511,0.006340
T=1.459998,229.991149,-0.401232,0.006882,-0.158525,10000.034179,1.730182,0.006329
T=1.464998,229.990997,-0.404467,0.006910,-0.160527,10000.035156,1.730859,0.006319
T=1.469998,229.990844,-0.407710,0.006937,-0.162546,10000.036132,1.731543,0.006308
T=1.474998,229.990676,-0.410960,0.006964,-0.164580,10000.037109,1.732234,0.006298
T=1.479998,229.990524,-0.414220,0.006991,-0.166631,10000.038085,1.732931,0.006287
T=1.484998,229.990371,-0.417489,0.007018,-0.168698,10000.039062,1.733634,0.006277
T=1.489998,229.990203,-0.420763,0.007045,-0.170782,10000.040039,1.734344,0.006267
T=1.494998,229.990051,-0.424050,0.007072,-0.172882,10000.041015,1.735061,0.006257
T=1.499998,229.989898,-0.427342,0.007098,-0.174998,10000.041992,1.735784,0.006247
T=1.504998,229.989730,-0.430642,0.007125,-0.177131,10000.042968,1.736507,0.006236
T=1.509998,229.989562,-0.433951,0.007151,-0.179280,10000.043945,1.737228,0.006226
T=1.514998,229.989379,-0.437265,0.007178,-0.181445,10000.044921,1.737949,0.006216
T=1.519998,229.989227,-0.440593,0.007204,-0.183627,10000.045898,1.738668,0.006206
T=1.524998,229.989059,-0.443925,0.007230,-0.185826,10000.046875,1.739387,0.006196
T=1.529998,229.988891,-0.447263,0.007256,-0.188042,10000.047851,1.740112,0.006187
T=1.534998,229.988723,-0.450611,0.007282,-0.190274,10000.048828,1.740844,0.006177
T=1.539998,229.988540,-0.453963,0.007308,-0.192522,10000.049804,1.741582,0.006167
T=1.544998,229.988357,-0.457325,0.007333,-0.194788,10000.050781,1.742327,0.006157
